movieId,imdbId,title,year,genres,tmdbId,reason
129195,tt1781790,Cinderella,2011,Drama|Romance,261985,tmdb_not_found_or_empty
131114,tt1730701,La Planque,2011,Comedy,71191,tmdb_not_found_or_empty
132078,tt1854538,Hiver rouge,2011,Thriller,289126,tmdb_not_found_or_empty
132522,tt1638979,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",2011,Documentary,70758,tmdb_not_found_or_empty
145050,tt1869682,SuckSeed,2011,Comedy,72792,tmdb_not_found_or_empty
151705,tt1805526,Crescendo,2011,(no genres listed),360429,tmdb_not_found_or_empty
151785,tt1385943,Mythos Wald,2011,Documentary,171902,tmdb_not_found_or_empty
153764,tt2004254,My Tomorrow,2011,Drama,77958,tmdb_not_found_or_empty
164334,tt1911613,Paranoia,2011,(no genres listed),70871,tmdb_not_found_or_empty
166211,tt2129885,Aschenputtel,2011,Children|Fantasy,266568,tmdb_not_found_or_empty
167028,tt2059290,Suburban Knights,2011,Adventure|Comedy|Fantasy,75604,tmdb_not_found_or_empty
174361,tt1820701,The Gerber Syndrome: Il Contagio,2011,Horror,202865,tmdb_not_found_or_empty
179623,tt1934236,Die zertanzten Schuhe,2011,Children|Fantasy,275291,tmdb_not_found_or_empty
179625,tt1839450,Die Sterntaler,2011,Children|Fantasy,267200,tmdb_not_found_or_empty
181107,tt1826205,El precio de la libertad,2011,Drama|Thriller,301801,tmdb_not_found_or_empty
181623,tt2049576,The Victoria's Secret Fashion Show 2011,2011,(no genres listed),313346,tmdb_not_found_or_empty
191391,tt1954735,Peanut Butter Lips,2011,(no genres listed),256063,tmdb_not_found_or_empty
195425,tt2016961,Our Deal,2011,Drama|Romance,414278,tmdb_not_found_or_empty
230827,tt2069311,Fry's Planet Word,2011,Documentary,272868,tmdb_not_found_or_empty
248424,tt2167961,Touch of Evil,2011,Drama|Horror,373929,tmdb_not_found_or_empty
257815,tt8620022,TDF Really Works,2011,Comedy,531522,tmdb_not_found_or_empty
260207,tt2076987,Welcome to Hoxford : The fan film,2011,Horror,773647,tmdb_not_found_or_empty
282337,tt1865454,Morente,2011,(no genres listed),167436,tmdb_not_found_or_empty
74679,tt1433856,In the Shadow of Doubt (Epäilyksen varjossa),2010,Documentary,,no_tmdb_id
78974,tt1594971,Malice N Wonderland,2010,Drama|Musical,,no_tmdb_id
84974,tt1590050,Holokaustin värit,2010,Documentary|War,,no_tmdb_id
89066,tt1753881,Guilty Pleasures,2010,Documentary,,no_tmdb_id
92652,tt1581829,Windfall,2010,Documentary,62582,tmdb_not_found_or_empty
93391,tt1541788,10 Mountains 10 Years,2010,Documentary,,no_tmdb_id
100198,tt1706542,"Ah of Life, The",2010,Drama|Romance|Sci-Fi,,no_tmdb_id
105663,tt1515059,Family Affair,2010,Documentary,,no_tmdb_id
106115,tt1647292,"Story of Science, The",2010,Documentary,,no_tmdb_id
113855,tt1714046,Faith School Menace?,2010,Documentary,,no_tmdb_id
122347,tt1610518,Thorne: Sleepyhead,2010,Crime|Drama|Mystery|Thriller,71461,tmdb_not_found_or_empty
123573,tt1659253,Thorne: Scaredy Cat,2010,Crime|Drama|Mystery|Thriller,72094,tmdb_not_found_or_empty
126022,tt1714191,Act Da Fool,2010,(no genres listed),57622,tmdb_not_found_or_empty
126430,tt0374463,The Pacific,2010,Action|Adventure|Drama|War,189197,tmdb_not_found_or_empty
135476,tt1636727,Amélie au pays des Bodin's,2010,Comedy,44937,tmdb_not_found_or_empty
136301,tt1662534,Mega Man,2010,Action|Drama|Sci-Fi,37668,tmdb_not_found_or_empty
138348,tt1694539,Niente paura,2010,(no genres listed),58453,tmdb_not_found_or_empty
139140,tt2073510,ONEDREAMRUSH,2010,Fantasy,191476,tmdb_not_found_or_empty
152806,tt1735363,First Ascent: The Series,2010,Adventure|Documentary,52236,tmdb_not_found_or_empty
155109,tt0959858,Long Way Down,2010,Documentary,62241,tmdb_not_found_or_empty
158538,tt1655078,Into the Universe with Stephen Hawking,2010,Documentary,129269,tmdb_not_found_or_empty
160179,tt1604577,Priest of Evil,2010,Action|Thriller,59568,tmdb_not_found_or_empty
160466,tt1379210,When the Dragon Swallowed the Sun,2010,(no genres listed),202984,tmdb_not_found_or_empty
163484,tt2002845,The Vaughn Sister,2010,Comedy|Drama,202213,tmdb_not_found_or_empty
167026,tt1757779,Kickassia,2010,Comedy,49754,tmdb_not_found_or_empty
168644,tt1769803,Great Migrations,2010,Documentary,75018,tmdb_not_found_or_empty
172855,tt1586262,Путь к себе,2010,Romance,420481,tmdb_not_found_or_empty
176011,tt1738321,A History of Horror with Mark Gatiss,2010,Documentary,188421,tmdb_not_found_or_empty
176887,tt1554113,Murder on the Orient Express,2010,Crime|Mystery,325895,tmdb_not_found_or_empty
179641,tt1772256,Der Meisterdieb,2010,Children|Fantasy,288591,tmdb_not_found_or_empty
185765,tt1715332,JourneyQuest,2010,Adventure|Comedy|Fantasy,216202,tmdb_not_found_or_empty
187697,tt1792588,"Metallica/Slayer/Megadeth/Anthrax: The Big 4 - Live from Sofia, Bulgaria",2010,(no genres listed),51961,tmdb_not_found_or_empty
189059,tt1683412,Des Kaisers neue Kleider,2010,Children|Fantasy,268891,tmdb_not_found_or_empty
204896,tt1760414,Ne skazhu,2010,(no genres listed),51070,tmdb_not_found_or_empty
230423,tt1719950,The Nativity,2010,Drama,720295,tmdb_not_found_or_empty
248922,tt2223128,Everything Is a Remix,2010,Documentary,253592,tmdb_not_found_or_empty
249274,tt1735522,Big Time Christmas,2010,Children|Comedy,778474,tmdb_not_found_or_empty
250342,tt0439801,Segurança Nacional,2010,Action|Crime|Thriller,45060,tmdb_not_found_or_empty
260097,tt4524428,Sinclair,2010,(no genres listed),348696,tmdb_not_found_or_empty
263227,tt1582460,The Rockford Files,2010,Crime|Drama,496125,tmdb_not_found_or_empty
285017,tt1918732,Chainsaw Maid 2,2010,Action|Animation|Horror,1033150,tmdb_not_found_or_empty
290577,tt5360088,Predators: The Chosen,2010,Action|Sci-Fi,704838,tmdb_not_found_or_empty
68533,tt1359583,Within Limits (Liikkumavara),2009,Documentary,,no_tmdb_id
72332,tt1517595,"Introduction to Physics, An",2009,Adventure|Comedy|Documentary|Fantasy,,no_tmdb_id
77328,tt1259574,Red Riding: 1974,2009,Crime|Drama|Mystery|Thriller,61917,tmdb_not_found_or_empty
77330,tt1260581,Red Riding: 1980,2009,Crime|Drama|Mystery,61919,tmdb_not_found_or_empty
77359,tt1259573,Red Riding: 1983,2009,Crime|Drama|Mystery,61920,tmdb_not_found_or_empty
79866,tt1474312,Schmatta: Rags to Riches to Rags,2009,Documentary,,no_tmdb_id
92783,tt1541777,Latin Music USA,2009,Documentary|Musical,470358,tmdb_not_found_or_empty
100655,tt1337601,"Cost of Oil: Voices from the Arctic, The",2009,Documentary,,no_tmdb_id
106098,tt1675198,Science and Islam,2009,Documentary,,no_tmdb_id
106107,tt2510620,Order and Disorder,2009,Documentary,,no_tmdb_id
106682,tt2215562,Apollo Zero,2009,Documentary,,no_tmdb_id
116261,tt1238834,Wuthering Heights,2009,Drama,36597,tmdb_not_found_or_empty
122260,tt1127205,The Diary of Anne Frank,2009,Drama|War,133365,tmdb_not_found_or_empty
128320,tt1422182,Monty Python: Almost the Truth - Lawyers Cut,2009,Comedy|Documentary,138394,tmdb_not_found_or_empty
128362,tt1379057,Burn Paris Burn,2009,Animation|Fantasy|Mystery,63775,tmdb_not_found_or_empty
131050,tt1483803,Stargate SG-1 Children of the Gods - Final Cut,2009,Adventure|Sci-Fi|Thriller,80527,tmdb_not_found_or_empty
131166,tt1489097,WWII IN HD,2009,Documentary|War,56771,tmdb_not_found_or_empty
137813,tt1072437,Fuel,2009,Documentary|Drama,34696,tmdb_not_found_or_empty
138330,tt1513803,La bella società,2009,Drama,46128,tmdb_not_found_or_empty
164501,tt1521264,Joan Baez: How Sweet the Sound,2009,(no genres listed),405627,tmdb_not_found_or_empty
166215,tt1479358,Schneewittchen,2009,(no genres listed),410774,tmdb_not_found_or_empty
166518,tt1380596,Nature's Great Events,2009,Documentary,46612,tmdb_not_found_or_empty
179547,tt1505114,Die Gänsemagd,2009,Children|Fantasy,313550,tmdb_not_found_or_empty
179617,tt1451618,Dornröschen,2009,Children|Fantasy,303639,tmdb_not_found_or_empty
179627,tt1483361,Die kluge Bauerntochter,2009,Children|Fantasy,286646,tmdb_not_found_or_empty
179639,tt1483359,Die Bremer Stadtmusikanten,2009,Children|Fantasy,308859,tmdb_not_found_or_empty
179723,tt1451759,Rapunzel,2009,(no genres listed),286647,tmdb_not_found_or_empty
180193,tt4025610,Podstrochnik,2009,(no genres listed),451802,tmdb_not_found_or_empty
183189,tt3142960,Bendito Machine III: Obey his commands,2009,Animation,347230,tmdb_not_found_or_empty
189921,tt0490087,Black Water Transit,2009,Crime|Drama,310706,tmdb_not_found_or_empty
192481,tt1430836,Yavarum Nalam,2009,Drama|Horror|Thriller,69593,tmdb_not_found_or_empty
222583,tt2040426,Me and My Dick,2009,Comedy,239891,tmdb_not_found_or_empty
232217,tt3457144,Passing Strange,2009,Documentary,24487,tmdb_not_found_or_empty
237009,tt3897098,The last day of  WWI,2009,Documentary|War,508765,tmdb_not_found_or_empty
278172,tt1581305,Historia Kowalskich,2009,(no genres listed),540374,tmdb_not_found_or_empty
280972,tt1613086,"Flysch, Haitzen Hitza",2009,(no genres listed),266392,tmdb_not_found_or_empty
61406,tt0472027,John Adams,2008,Drama,118309,tmdb_not_found_or_empty
66934,tt1227926,Dr. Horrible's Sing-Along Blog,2008,Comedy|Drama|Musical|Sci-Fi,14301,tmdb_not_found_or_empty
76533,tt0977646,Dear Me,2008,Comedy|Romance,,no_tmdb_id
77177,tt0884762,Wild China,2008,Documentary,141714,tmdb_not_found_or_empty
79299,tt0874957,"No. 1 Ladies' Detective Agency, The",2008,Comedy|Crime|Mystery,,no_tmdb_id
80768,tt1103248,Patsy,2008,Comedy|Drama|Mystery|Romance,,no_tmdb_id
93568,tt1056117,Punksters & Youngsters (Punk - Tauti joka ei tapa),2008,Documentary,,no_tmdb_id
99901,tt1869593,O Panishyros Megistanas Ton Ninja,2008,Action|Comedy|Sci-Fi,,no_tmdb_id
105011,tt1926910,"Story of Maths, The",2008,Documentary,63383,tmdb_not_found_or_empty
118878,tt1339238,Sekirei,2008,(no genres listed),248785,tmdb_not_found_or_empty
131962,tt1272010,De feu et de glace,2008,(no genres listed),334651,tmdb_not_found_or_empty
149424,tt1459998,Sweet Lies (Korean),2008,Comedy|Romance,79280,tmdb_not_found_or_empty
167666,tt1100911,The Capture of the Green River Killer,2008,Crime|Drama|Mystery|Thriller,46121,tmdb_not_found_or_empty
169960,tt1186342,Tess of the D'Urbervilles,2008,Drama,101915,tmdb_not_found_or_empty
176395,tt0936453,House of Saddam,2008,Drama,25274,tmdb_not_found_or_empty
177703,tt1050057,The Devil's Whore,2008,Drama|War,378724,tmdb_not_found_or_empty
178803,tt2435106,České nebe,2008,Comedy,134465,tmdb_not_found_or_empty
179545,tt1258947,Der Froschkönig,2008,Children|Fantasy,286645,tmdb_not_found_or_empty
179619,tt1255954,König Drosselbart,2008,Fantasy,299520,tmdb_not_found_or_empty
179621,tt1194193,Frau Holle,2008,Children,260498,tmdb_not_found_or_empty
179629,tt1260407,Tischlein deck dich,2008,Children|Fantasy,286652,tmdb_not_found_or_empty
179633,tt1260404,Das tapfere Schneiderlein,2008,Children|Fantasy,314487,tmdb_not_found_or_empty
179643,tt1261043,Brüderchen und Schwesterchen,2008,Children|Fantasy,303731,tmdb_not_found_or_empty
187155,tt1188927,Criminal Justice,2008,(no genres listed),371496,tmdb_not_found_or_empty
194833,tt1789752,Effedia - Sulla mia cattiva strada,2008,Documentary,493946,tmdb_not_found_or_empty
195607,tt1148199,Boiler Maker,2008,Drama,212948,tmdb_not_found_or_empty
251508,tt1176228,Sidetracked,2008,Crime|Drama|Mystery,487050,tmdb_not_found_or_empty
251678,tt1221813,One Step Behind,2008,Crime|Thriller,299047,tmdb_not_found_or_empty
280644,tt1248882,The Warrior Didi and the Ninja Lili,2008,Adventure|Children|Comedy,231531,tmdb_not_found_or_empty
284069,tt3629504,Godspeed,2008,Romance,716129,tmdb_not_found_or_empty
70800,tt1141486,Paris,2007,Documentary,,no_tmdb_id
89985,tt0979263,"Trap: What Happened to Our Dream of Freedom, The",2007,Documentary,75375,tmdb_not_found_or_empty
93628,tt1020952,Family Meeting,2007,Documentary|Musical,,no_tmdb_id
95185,tt0901206,Dangerous Liaisons,2007,Comedy|Crime|Drama|Mystery,,no_tmdb_id
95604,tt0996994,The War,2007,Documentary|War,208988,tmdb_not_found_or_empty
102421,tt0862826,Seven Billiard Tables (Siete mesas de billar francés),2007,Drama,355551,tmdb_not_found_or_empty
112367,tt1220553,"Fighting Spirit, The",2007,Documentary,,no_tmdb_id
126010,tt1421377,Queen - Rock Montreal,2007,(no genres listed),25093,tmdb_not_found_or_empty
126068,tt0934320,Summer Heights High,2007,(no genres listed),67456,tmdb_not_found_or_empty
136710,tt1147760,Parole sante,2007,(no genres listed),58525,tmdb_not_found_or_empty
136762,tt0498091,Animals in Love,2007,Documentary,12188,tmdb_not_found_or_empty
139130,tt0465316,Afro Samurai,2007,Action|Adventure|Animation|Drama|Fantasy,62931,tmdb_not_found_or_empty
151585,tt1048097,Liquidation,2007,(no genres listed),377136,tmdb_not_found_or_empty
151763,tt3355694,Death Note Rewrite: Genshisuru Kami,2007,Mystery,333040,tmdb_not_found_or_empty
152324,tt1144794,Alan dies at the end of the movie,2007,Thriller,372523,tmdb_not_found_or_empty
152328,tt1014691,Tutte le donne della mia vita,2007,(no genres listed),43292,tmdb_not_found_or_empty
153989,tt0922525,Mémoire de glace,2007,(no genres listed),284620,tmdb_not_found_or_empty
158484,tt0490102,Contergan,2007,Drama|Thriller,5184,tmdb_not_found_or_empty
159199,tt0495055,War and Peace,2007,(no genres listed),5654,tmdb_not_found_or_empty
164530,tt0808392,Neal Cassady,2007,(no genres listed),211029,tmdb_not_found_or_empty
165395,tt1125194,Legally Blonde: The Musical,2007,Comedy,38584,tmdb_not_found_or_empty
165963,tt1189893,Ilya Muromets i Solovey Razboynik,2007,Animation|Comedy|Drama,44622,tmdb_not_found_or_empty
168716,tt3210416,A Gathering of Cats,2007,(no genres listed),407430,tmdb_not_found_or_empty
171995,tt5747464,World Cinema,2007,Comedy,401150,tmdb_not_found_or_empty
196469,tt1053941,"Ужас, который всегда с тобой",2007,(no genres listed),462399,tmdb_not_found_or_empty
202399,tt1104921,Extras: The Extra Special Series Finale,2007,Comedy,263030,tmdb_not_found_or_empty
205112,tt1122576,Belaja strela,2007,Action|Crime|Drama,59466,tmdb_not_found_or_empty
207143,tt1478274,Brizola - Tempos de Luta,2007,(no genres listed),277195,tmdb_not_found_or_empty
214550,tt8021928,David Lynch Cooks Quinoa,2007,Documentary,336589,tmdb_not_found_or_empty
215263,tt4818314,The Foundry,2007,Comedy,382786,tmdb_not_found_or_empty
219412,tt8418214,Thanksgiving,2007,Comedy|Horror,363909,tmdb_not_found_or_empty
219416,tt10432472,Don't,2007,Comedy|Horror,214714,tmdb_not_found_or_empty
229453,tt1169168,Suck My Geek!,2007,Documentary,17331,tmdb_not_found_or_empty
230163,tt1147705,AFI Life Achievement Award: A Tribute to Al Pacino,2007,Documentary,496317,tmdb_not_found_or_empty
247380,tt0838800,Fallen III: The Destiny,2007,Mystery,613449,tmdb_not_found_or_empty
268244,tt0974520,Atlanta,2007,Comedy,257104,tmdb_not_found_or_empty
281820,tt14148306,At the Suicide of the Last Jew in the World in the Last Cinema in the World,2007,Drama,963590,tmdb_not_found_or_empty
286851,tt12409886,Werewolf Women of the S.S.,2007,Comedy|Horror,619416,tmdb_not_found_or_empty
48713,tt0835046,Mr. Conservative: Goldwater on Goldwater,2006,Documentary,,no_tmdb_id
72781,tt1104746,Red Chapel (Røde kapel),2006,Comedy|Documentary,,no_tmdb_id
77734,tt0892404,Confessions of a Gangsta,2006,Action,,no_tmdb_id
84861,tt0986358,"Jimmy Rosenberg: The Father, the Son & the Talent",2006,Documentary,,no_tmdb_id
96486,tt0811026,Prime Suspect 7: The Final Act,2006,Crime|Drama|Mystery|Thriller,263946,tmdb_not_found_or_empty
113636,tt1765980,Out of Balance: ExxonMobil's Impact on Climate Change,2006,Documentary,,no_tmdb_id
131078,tt0127458,Benjamin Blümchen - Seine schönsten Abenteuer,2006,(no genres listed),257734,tmdb_not_found_or_empty
139879,tt0808482,Stephen Fry: The Secret Life of the Manic Depressive,2006,Documentary,99022,tmdb_not_found_or_empty
141450,tt0454753,Thief,2006,Crime|Drama|Thriller,265758,tmdb_not_found_or_empty
143057,tt0820010,Snapphanar,2006,Action|Drama,16854,tmdb_not_found_or_empty
159817,tt0795176,Planet Earth,2006,Documentary,192040,tmdb_not_found_or_empty
169410,tt2318505,Game Over,2006,Drama,101818,tmdb_not_found_or_empty
172511,tt0958860,Payback: Straight Up,2006,Action|Crime|Drama,421550,tmdb_not_found_or_empty
200946,tt0932674,Vad tyst det blev...,2006,Animation|Comedy,264151,tmdb_not_found_or_empty
229225,tt0492472,A Lion in the House,2006,(no genres listed),178151,tmdb_not_found_or_empty
230253,tt0478227,Taken at the Flood,2006,Crime|Drama|Mystery,687704,tmdb_not_found_or_empty
245170,tt0838251,Beutolomäus und der geheime Weihnachtswunsch,2006,Children,284862,tmdb_not_found_or_empty
62972,tt0409572,Into the West,2005,Adventure|Drama|Western,17800,tmdb_not_found_or_empty
81758,tt0466214,Faces of Schlock,2005,Comedy|Horror,,no_tmdb_id
82751,tt0495705,From B Movie to Cult Film: Western,2005,Adventure|Documentary,,no_tmdb_id
96769,tt2155247,Australian Atomic Confessions,2005,Documentary,,no_tmdb_id
98931,tt0492337,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'",2005,Documentary,269797,tmdb_not_found_or_empty
115977,tt0446610,Auschwitz: The Nazis and the 'Final Solution',2005,Documentary,97414,tmdb_not_found_or_empty
126108,tt0454121,Diario de un skin,2005,Documentary,58587,tmdb_not_found_or_empty
129723,tt0461179,Cose da pazzi,2005,(no genres listed),66700,tmdb_not_found_or_empty
146329,tt0403783,The Master and Margarita,2005,Drama|Mystery|Romance,51129,tmdb_not_found_or_empty
154546,tt0412032,Horsing Around,2005,Comedy|Romance,155678,tmdb_not_found_or_empty
157777,tt0809927,Karas: The Prophecy,2005,Action|Adventure|Animation|Fantasy|Sci-Fi,25843,tmdb_not_found_or_empty
158510,tt0435995,To the Ends of the Earth,2005,Drama,370014,tmdb_not_found_or_empty
162864,tt0666194,Louis C.K.: One Night Stand,2005,Comedy,261581,tmdb_not_found_or_empty
180777,tt0832879,Die Frauen von Ravensbrück,2005,Documentary,363444,tmdb_not_found_or_empty
193345,tt0460402,BBS: The Documentary,2005,Documentary,101999,tmdb_not_found_or_empty
199155,tt1231281,Собака Павлова,2005,Comedy|Drama|Romance,516383,tmdb_not_found_or_empty
200892,tt3456872,Sherlok Kholms i doktor Vatson,2005,Animation|Crime|Mystery,590710,tmdb_not_found_or_empty
211784,tt0396535,Club eutanasia,2005,(no genres listed),249386,tmdb_not_found_or_empty
227737,tt0480934,Relentless: The Making of 'Elektra',2005,Documentary,700381,tmdb_not_found_or_empty
239292,tt0451463,Sylvester Stallone Bio.,2005,Documentary,203381,tmdb_not_found_or_empty
32600,tt0377059,Eros,2004,Drama,,no_tmdb_id
38198,tt0424024,Darwin's Nightmare,2004,Documentary,10700,tmdb_not_found_or_empty
55207,tt0409799,Cashback,2004,Comedy|Drama,244797,tmdb_not_found_or_empty
73453,tt0431961,One Shot,2004,Documentary,,no_tmdb_id
104973,tt0477424,Eminem AKA,2004,Documentary,103713,tmdb_not_found_or_empty
107252,tt0401019,Island at War,2004,Drama|War,,no_tmdb_id
111614,tt0400297,El chocolate del loro,2004,Comedy,173151,tmdb_not_found_or_empty
112809,tt0856824,"Diebuster ""Top wo Narae 2""",2004,Action|Animation|Drama|Sci-Fi,21680,tmdb_not_found_or_empty
113545,tt2138180,Primus Hallucino-Genetics Live 2004,2004,(no genres listed),,no_tmdb_id
116975,tt0403778,Long Way Round,2004,Adventure|Documentary,203766,tmdb_not_found_or_empty
120313,tt0435107,Otakus in Love,2004,Comedy|Drama|Romance,62653,tmdb_not_found_or_empty
136630,tt0433537,Clerks: The Lost Scene,2004,(no genres listed),282247,tmdb_not_found_or_empty
153736,tt0081684,Doraemon:貓狗時空傳,2004,(no genres listed),161535,tmdb_not_found_or_empty
168686,tt0416829,Hunger auf Leben,2004,Drama,265432,tmdb_not_found_or_empty
172903,tt0439358,Diversant,2004,(no genres listed),37603,tmdb_not_found_or_empty
180167,tt0450078,Overtime,2004,(no genres listed),252498,tmdb_not_found_or_empty
182421,tt0473099,Tales from the Crypt: From Comic Books to Television,2004,Documentary,226879,tmdb_not_found_or_empty
190463,tt0468664,Believer,2004,(no genres listed),319674,tmdb_not_found_or_empty
190773,tt0445071,Come inguaiammo il cinema italiano - La vera storia di Franco e Ciccio,2004,(no genres listed),60017,tmdb_not_found_or_empty
218859,tt0363333,Fearless,2004,Action|Drama,718467,tmdb_not_found_or_empty
262665,tt0498802,Ice Flower,2004,Drama|Romance,386793,tmdb_not_found_or_empty
272335,tt0417421,Ladri di barzellette,2004,Comedy,62021,tmdb_not_found_or_empty
67852,tt0419477,"Bar at the Victoria Station, A (Bar na Victorii)",2003,Documentary,,no_tmdb_id
77854,tt0384700,"Work of Director Michel Gondry, The",2003,Comedy|Documentary,37106,tmdb_not_found_or_empty
93885,tt0195119,Osmosis (Osmose),2003,Comedy|Drama|Romance,,no_tmdb_id
94421,tt0372289,Fruitcake,2003,Comedy,,no_tmdb_id
96518,tt0365651,Prime Suspect 6: The Last Witness,2003,Drama|Thriller,263947,tmdb_not_found_or_empty
172905,tt0366028,The Idiot,2003,(no genres listed),444623,tmdb_not_found_or_empty
179369,tt0367553,Blossoms & Blood,2003,(no genres listed),139806,tmdb_not_found_or_empty
182739,tt0379800,Halloween: A Cut Above The Rest,2003,Documentary,121249,tmdb_not_found_or_empty
194376,tt0403836,Alison Krauss and Union Station Live,2003,(no genres listed),57833,tmdb_not_found_or_empty
199129,tt0287198,The Blues,2003,(no genres listed),409776,tmdb_not_found_or_empty
199872,tt5162894,Naruto: Find the Crimson Four-leaf Clover!,2003,(no genres listed),465803,tmdb_not_found_or_empty
207730,tt0511739,American Experience: Chicago: City of the Century (1): Mudhole to Metropolis,2003,Documentary,637977,tmdb_not_found_or_empty
207732,tt0760003,American Experience: Chicago: City of the Century (2): The Revolution Has Begun,2003,Documentary,637986,tmdb_not_found_or_empty
213053,tt0466264,The Untitled Star Wars Mockumentary,2003,Comedy,351651,tmdb_not_found_or_empty
237742,tt0367710,The Essence of Combat: Making ‘Black Hawk Down’,2003,Documentary|War,756688,tmdb_not_found_or_empty
238102,tt0582091,Foyle's War - War Games,2003,Crime|Drama|Mystery,590438,tmdb_not_found_or_empty
238322,tt0352034,40,2003,Drama,263255,tmdb_not_found_or_empty
242274,tt0944093,Eiken,2003,(no genres listed),573782,tmdb_not_found_or_empty
244036,tt2222402,Battlestar Galactica: The Lowdown,2003,Action|Adventure|Drama|Sci-Fi,439369,tmdb_not_found_or_empty
281012,tt0382660,"Minna no Uta ""Egao""",2003,Animation,1033843,tmdb_not_found_or_empty
281020,tt0433498,Kino's Journey,2003,Adventure|Animation|Drama|Fantasy,354402,tmdb_not_found_or_empty
5565,tt0309521,"Dogwalker, The",2002,Drama,,no_tmdb_id
7145,tt0348862,Prisoner of Paradise,2002,Documentary,,no_tmdb_id
27647,tt0324264,Tipping the Velvet,2002,Comedy|Drama|Romance,26491,tmdb_not_found_or_empty
96679,tt0368520,Love Hina Again,2002,Animation|Comedy|Drama,,no_tmdb_id
105250,tt0432232,"Century of the Self, The",2002,Documentary,51452,tmdb_not_found_or_empty
107063,tt0243095,Widows,2002,Crime|Drama,293138,tmdb_not_found_or_empty
110895,tt2364066,Goya: Crazy Like a Genius,2002,Documentary,,no_tmdb_id
138502,tt1843912,Ale e Franz - È tanto che aspetti?,2002,(no genres listed),105884,tmdb_not_found_or_empty
157781,tt0378730,Yukikaze,2002,(no genres listed),277098,tmdb_not_found_or_empty
158011,tt0450061,The Next Industrial Revolution,2002,Documentary,388055,tmdb_not_found_or_empty
167102,tt0319109,A Brilliant Madness,2002,(no genres listed),361340,tmdb_not_found_or_empty
170451,tt0815744,Dumbland,2002,(no genres listed),201198,tmdb_not_found_or_empty
174229,tt0348601,Entre Bateas,2002,Action|Drama,274431,tmdb_not_found_or_empty
182433,tt0331560,Lord of the Piercing,2002,(no genres listed),69723,tmdb_not_found_or_empty
189447,tt0353685,Macross Zero,2002,Action|Animation|Sci-Fi|War,16381,tmdb_not_found_or_empty
205373,tt0319375,Escape from Afghanistan,2002,Action|War,72999,tmdb_not_found_or_empty
219527,tt1457745,Русский спецназ,2002,Action|Adventure,306609,tmdb_not_found_or_empty
220404,tt10155958,Lifeline,2002,Drama,425764,tmdb_not_found_or_empty
228099,tt0303461,Firefly,2002,Action|Adventure|Sci-Fi|Western,756498,tmdb_not_found_or_empty
278538,tt2699246,Pee-Nut,2002,Animation,380047,tmdb_not_found_or_empty
7568,tt0253016,Love Life,2001,Comedy|Romance,,no_tmdb_id
83656,tt0274154,Tango Kabaree,2001,Comedy|Drama,,no_tmdb_id
142115,tt0296310,The Blue Planet,2001,Documentary,200813,tmdb_not_found_or_empty
157793,tt0294885,Samurai X : Reflection,2001,Action|Animation|Drama,31502,tmdb_not_found_or_empty
167768,tt0300611,The Victoria's Secret Fashion Show 2001,2001,Documentary,327083,tmdb_not_found_or_empty
172907,tt0280770,The Infinite Worlds of H.G. Wells,2001,Drama|Romance|Sci-Fi,79833,tmdb_not_found_or_empty
184135,tt0246430,Anne Frank: The Whole Story,2001,Drama|War,21485,tmdb_not_found_or_empty
186085,tt0256564,My Brother Jack,2001,Drama,139915,tmdb_not_found_or_empty
207281,tt0923636,Classic Albums: Elvis Presley - Elvis Presley,2001,Documentary,92246,tmdb_not_found_or_empty
272859,tt0286795,Love au Zen,2001,(no genres listed),645965,tmdb_not_found_or_empty
289669,tt0400537,Initial D Extra Stage,2001,Action|Animation|Romance,277090,tmdb_not_found_or_empty
7842,tt0142032,Dune,2000,Drama|Fantasy|Sci-Fi,,no_tmdb_id
69201,tt0230992,Zakochani,2000,Comedy|Romance,,no_tmdb_id
103422,tt0238064,"Beach Boys: An American Family, The",2000,Documentary|Drama,114761,tmdb_not_found_or_empty
115893,tt0212318,Madame Bovary,2000,(no genres listed),273510,tmdb_not_found_or_empty
170767,tt0267721,The Making of 'The Bridge on the River Kwai',2000,Documentary,142478,tmdb_not_found_or_empty
185089,tt0244842,This Is How the World Ends,2000,Comedy,295752,tmdb_not_found_or_empty
191347,tt2077799,Моя жизнь,2000,Animation,525594,tmdb_not_found_or_empty
211201,tt0257885,Multiple Personality Detective Psycho - Kazuhiko Amamiya Returns,2000,Crime|Drama|Horror|Thriller,35948,tmdb_not_found_or_empty
240738,tt0256420,Take a Girl Like You,2000,(no genres listed),126424,tmdb_not_found_or_empty
260167,tt2630514,The Dark Side of the Rainbow,2000,(no genres listed),686667,tmdb_not_found_or_empty
291128,tt0209279,Return to the Secret Garden,2000,Children,317414,tmdb_not_found_or_empty
93991,tt0199031,"Eye for an Eye, An (Silmä silmästä)",1999,Horror,,no_tmdb_id
95230,tt0159542,Macbeth in Manhattan,1999,Drama,,no_tmdb_id
102672,tt0220924,New York: A Documentary Film,1999,Documentary,194668,tmdb_not_found_or_empty
154886,tt0306894,Get Ready,1999,(no genres listed),208947,tmdb_not_found_or_empty
158370,tt0193345,Muzungu,1999,(no genres listed),155011,tmdb_not_found_or_empty
